Descriptores,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018<P>,2019<P>
Variación anual|Total cultura|Subtotal de bienes y servicios|Bienes y servicios característicos|Servicios|Museos,NA,9.415,2.307,5.904,-3.904,13.898,8.079,6.05,8.896,3.372,-4.68,0.448
"Variación anual|Total cultura|Subtotal de bienes y servicios|Bienes y servicios característicos|Servicios|Promotores de espectáculos artísticos, deportivos y similares",NA,11.372,8.796,4.658,-10.901,17.622,9.335,1.926,8.391,5.806,-2.686,0.301
Variación anual|Total cultura|Subtotal de bienes y servicios|Bienes y servicios característicos|Servicios|Servicios creativos (publicidad),NA,6.834,-0.201,5.018,-15.994,13.298,23.594,-4.852,12.374,5.822,4.978,-4.823
Variación anual|Total cultura|Subtotal de bienes y servicios|Bienes y servicios característicos|Servicios|Servicios de diseño,NA,14.137,-4.961,3.625,-11.549,5.105,18.87,4.975,2.963,0.031,-4.482,3.9
"Variación anual|Total cultura|Subtotal de bienes y servicios|Bienes y servicios característicos|Servicios|Servicios de información (agencias noticiosas, internet, entre otros)",NA,13.868,-8.639,-4.244,-17.1,4.881,18.283,6.323,-2.907,-10.027,-19.869,-7.867
"Variación anual|Total cultura|Subtotal de bienes y servicios|Bienes y servicios característicos|Servicios|Sitios históricos, parques naturales y otros sitios de patrimonio cultural",NA,8.112,-6.937,5.437,-8.005,7.553,10.562,15.937,-2.213,-1.962,-0.241,1.901
Variación anual|Total cultura|Subtotal de bienes y servicios|Bienes y servicios característicos|Servicios|Televisión y otros servicios,NA,19.079,5.419,8.317,-20.439,4.962,7.769,-8.573,0.694,10.248,4.685,-19.504
Variación anual|Total cultura|Subtotal de bienes y servicios|Bienes y servicios conexos,NA,3.838,-13.979,11.798,-16.104,29.785,12.226,6.926,2.757,0.267,-5.468,15.834
Variación anual|Total cultura|Subtotal de bienes y servicios|Bienes y servicios conexos|Bienes,NA,9.921,4.845,9.234,5.321,4.472,5.996,19.854,7.397,-4.204,4.324,-0.665
Variación anual|Total cultura|Subtotal de bienes y servicios|Bienes y servicios conexos|Bienes|Artículos para impresión y fabricación de anuncios,NA,16.992,3.869,11.547,10.545,6.82,8.092,14.862,7.175,-6.752,6.162,-1.115
